filename;stationsname;geopos;gemeinde;plz;anzahl_bikes;join_key
2023-04-30T21:16:00+00:00;Schwarztorstrasse;46.94461, 7.42907;0351;3007;5;2023-04-30T23:16:00+02:00-Schwarztorstrasse
2023-04-30T21:16:00+00:00;Bethlehem Kirche;46.94933, 7.39398;0351;3027;2;2023-04-30T23:16:00+02:00-Bethlehem Kirche
2023-04-30T21:16:00+00:00;Stöckacker Migros;46.94425, 7.39943;0351;3018;2;2023-04-30T23:16:00+02:00-Stöckacker Migros
2023-04-30T21:16:00+00:00;Uni Muesmatt;46.95341, 7.42855;0351;3012;4;2023-04-30T23:16:00+02:00-Uni Muesmatt
2023-04-30T21:16:00+00:00;Bärenpark;46.94787, 7.45989;0351;3006;7;2023-04-30T23:16:00+02:00-Bärenpark
2023-04-30T21:16:00+00:00;Stöckacker Süd;46.94304, 7.40162;0351;3018;1;2023-04-30T23:16:00+02:00-Stöckacker Süd
2023-04-30T21:16:00+00:00;Forsthaus KVA / TBA;46.95174, 7.41649;0351;3008;3;2023-04-30T23:16:00+02:00-Forsthaus KVA / TBA
2023-04-30T21:16:00+00:00;Rossfeld;46.9718, 7.44576;0351;3004;3;2023-04-30T23:16:00+02:00-Rossfeld
2023-04-30T21:16:00+00:00;Loryplatz;46.94467, 7.4223;0351;3008;22;2023-04-30T23:16:00+02:00-Loryplatz
2023-04-30T21:16:00+00:00;Stämpflistrasse;46.94329, 7.4144;0351;3008;0;2023-04-30T23:16:00+02:00-Stämpflistrasse
2023-04-30T21:16:00+00:00;Weyermannshaus Bad;46.94775, 7.40356;0351;3027;0;2023-04-30T23:16:00+02:00-Weyermannshaus Bad
2023-04-30T21:16:00+00:00;Innere Enge;46.96169, 7.43961;0351;3012;1;2023-04-30T23:16:00+02:00-Innere Enge
2023-04-30T21:16:00+00:00;Helvetiaplatz Bern;46.94414, 7.44968;0351;3005;1;2023-04-30T23:16:00+02:00-Helvetiaplatz Bern
2023-04-30T21:16:00+00:00;Breitenrainstrasse;46.9572, 7.45089;0351;3013;3;2023-04-30T23:16:00+02:00-Breitenrainstrasse
2023-04-30T21:16:00+00:00;Brühlplatz;46.9262, 7.41723;0355;3098;0;2023-04-30T23:16:00+02:00-Brühlplatz
2023-04-30T21:16:00+00:00;Kapellenstrasse BFF;46.94423, 7.43667;0351;3011;3;2023-04-30T23:16:00+02:00-Kapellenstrasse BFF
2023-04-30T21:16:00+00:00;Insel Haupteingang;46.94756, 7.42669;0351;3010;2;2023-04-30T23:16:00+02:00-Insel Haupteingang
2023-04-30T21:16:00+00:00;Bahnhof Bümpliz Nord;46.94565, 7.3901;0351;3018;2;2023-04-30T23:16:00+02:00-Bahnhof Bümpliz Nord
2023-04-30T21:16:00+00:00;Ringoltingenstrasse;46.93666, 7.46798;0351;3006;0;2023-04-30T23:16:00+02:00-Ringoltingenstrasse
2023-04-30T21:16:00+00:00;Bierhübeli;46.95692, 7.43766;0351;3012;1;2023-04-30T23:16:00+02:00-Bierhübeli
2023-04-30T21:16:00+00:00;Egelsee;46.94354, 7.46328;0351;3006;0;2023-04-30T23:16:00+02:00-Egelsee
2023-04-30T21:16:00+00:00;Melchiorstrasse;46.95238, 7.39149;0351;3027;3;2023-04-30T23:16:00+02:00-Melchiorstrasse
2023-04-30T21:16:00+00:00;Steigerhubel;46.94404, 7.41204;0351;3008;4;2023-04-30T23:16:00+02:00-Steigerhubel
2023-04-30T21:16:00+00:00;Wander;46.93719, 7.43608;0351;3007;4;2023-04-30T23:16:00+02:00-Wander
2023-04-30T21:16:00+00:00;Thunplatz;46.9403, 7.4586;0351;3005;13;2023-04-30T23:16:00+02:00-Thunplatz
2023-04-30T21:16:00+00:00;Ka-We-De;46.93561, 7.44714;0351;3005;7;2023-04-30T23:16:00+02:00-Ka-We-De
2023-04-30T21:16:00+00:00;Kocherpark;46.94603, 7.43321;0351;3008;1;2023-04-30T23:16:00+02:00-Kocherpark
2023-04-30T21:16:00+00:00;Eigerplatz;46.9414, 7.43169;0351;3007;4;2023-04-30T23:16:00+02:00-Eigerplatz
2023-04-30T21:16:00+00:00;Weberstrasse;46.93988, 7.42511;0351;3007;3;2023-04-30T23:16:00+02:00-Weberstrasse
2023-04-30T21:16:00+00:00;Tscharnergut;46.94898, 7.38823;0351;3027;3;2023-04-30T23:16:00+02:00-Tscharnergut
2023-04-30T21:16:00+00:00;Monbijoustrasse;46.94104, 7.43591;0351;3007;11;2023-04-30T23:16:00+02:00-Monbijoustrasse
2023-04-30T21:26:00+00:00;Bahnhof Bümpliz Süd;46.9379, 7.39547;0351;3018;0;2023-04-30T23:26:00+02:00-Bahnhof Bümpliz Süd
2023-04-30T21:26:00+00:00;Zentrum Paul Klee;46.951, 7.47262;0351;3006;1;2023-04-30T23:26:00+02:00-Zentrum Paul Klee
2023-04-30T21:26:00+00:00;Schöneggweg;46.93471, 7.44203;0351;3007;11;2023-04-30T23:26:00+02:00-Schöneggweg
2023-04-30T21:26:00+00:00;Neufeldstrasse Ost;46.95815, 7.43499;0351;3012;1;2023-04-30T23:26:00+02:00-Neufeldstrasse Ost
2023-04-30T21:26:00+00:00;Niederwangen Bahnhof;46.92575, 7.37706;0355;3172;4;2023-04-30T23:26:00+02:00-Niederwangen Bahnhof
2023-04-30T21:26:00+00:00;Hauptsitz PubliBike;46.95753, 7.44057;0351;3012;3;2023-04-30T23:26:00+02:00-Hauptsitz PubliBike
2023-04-30T21:26:00+00:00;Wankdorf Bhf Nord;46.96778, 7.46464;0351;3014;7;2023-04-30T23:26:00+02:00-Wankdorf Bhf Nord
2023-04-30T21:26:00+00:00;Mittelstrasse Süd;46.95342, 7.43282;0351;3012;1;2023-04-30T23:26:00+02:00-Mittelstrasse Süd
2023-04-30T21:26:00+00:00;Schöngrün-Vermont;46.94612, 7.47581;0351;3006;5;2023-04-30T23:26:00+02:00-Schöngrün-Vermont
2023-04-30T21:26:00+00:00;Open 07:00 - 18:00 In der Velostation Schanzenbrücke;46.94924, 7.43682;0351;3008;3;2023-04-30T23:26:00+02:00-Open 07:00 - 18:00 In der Velostation Schanzenbrücke
2023-04-30T21:26:00+00:00;Brunnmattschulhaus;46.94581, 7.42705;0351;3007;9;2023-04-30T23:26:00+02:00-Brunnmattschulhaus
2023-04-30T21:26:00+00:00;Gäbelbach;46.94771, 7.37747;0351;3027;6;2023-04-30T23:26:00+02:00-Gäbelbach
2023-04-30T21:26:00+00:00;Uni Muesmatt;46.95341, 7.42855;0351;3012;4;2023-04-30T23:26:00+02:00-Uni Muesmatt
2023-04-30T21:26:00+00:00;SBB Poststrasse;46.95696, 7.48287;0363;3072;2;2023-04-30T23:26:00+02:00-SBB Poststrasse
2023-04-30T21:26:00+00:00;Sporthalle Weissenstein;46.93711, 7.41782;0351;3008;0;2023-04-30T23:26:00+02:00-Sporthalle Weissenstein
2023-04-30T21:26:00+00:00;Breitfeld;46.96196, 7.45296;0351;3014;4;2023-04-30T23:26:00+02:00-Breitfeld
2023-04-30T21:26:00+00:00;Wankdorffeldstrasse;46.96503, 7.45899;0351;3014;2;2023-04-30T23:26:00+02:00-Wankdorffeldstrasse
2023-04-30T21:26:00+00:00;Weyermannshaus Bad;46.94775, 7.40356;0351;3027;0;2023-04-30T23:26:00+02:00-Weyermannshaus Bad
2023-04-30T21:26:00+00:00;Helvetiaplatz Bern;46.94414, 7.44968;0351;3005;1;2023-04-30T23:26:00+02:00-Helvetiaplatz Bern
2023-04-30T21:26:00+00:00;Ostermundigen Bahnhof;46.95627, 7.48289;0363;3072;0;2023-04-30T23:26:00+02:00-Ostermundigen Bahnhof
2023-04-30T21:26:00+00:00;Hochschulzentrum von Roll;46.95344, 7.42393;0351;3012;8;2023-04-30T23:26:00+02:00-Hochschulzentrum von Roll
2023-04-30T21:26:00+00:00;Brühlplatz;46.9262, 7.41723;0355;3098;0;2023-04-30T23:26:00+02:00-Brühlplatz
2023-04-30T21:26:00+00:00;Fellerstrasse;46.94695, 7.38894;0351;3027;0;2023-04-30T23:26:00+02:00-Fellerstrasse
2023-04-30T21:26:00+00:00;Mattelift verschoben wegen Baustelle;46.94651, 7.45279;0351;3011;9;2023-04-30T23:26:00+02:00-Mattelift verschoben wegen Baustelle
2023-04-30T21:26:00+00:00;Tellplatz;46.96186, 7.45926;0351;3014;1;2023-04-30T23:26:00+02:00-Tellplatz
2023-04-30T21:26:00+00:00;Hallerstrasse;46.95246, 7.43542;0351;3012;0;2023-04-30T23:26:00+02:00-Hallerstrasse
2023-04-30T21:26:00+00:00;Worblaufen RBS Bahnhof;46.9794, 7.45718;0362;3048;2;2023-04-30T23:26:00+02:00-Worblaufen RBS Bahnhof
2023-04-30T21:26:00+00:00;Kleefeld;46.93721, 7.38722;0351;3018;1;2023-04-30T23:26:00+02:00-Kleefeld
2023-04-30T21:26:00+00:00;Salem-Spital;46.9527, 7.45458;0351;3013;1;2023-04-30T23:26:00+02:00-Salem-Spital
2023-04-30T21:26:00+00:00;Böcklinstrasse;46.94163, 7.46319;0351;3006;2;2023-04-30T23:26:00+02:00-Böcklinstrasse
2023-04-30T21:26:00+00:00;Egelsee;46.94354, 7.46328;0351;3006;0;2023-04-30T23:26:00+02:00-Egelsee
2023-04-30T21:26:00+00:00;Stapfenacker;46.94393, 7.3853;0351;3018;2;2023-04-30T23:26:00+02:00-Stapfenacker
2023-04-30T21:26:00+00:00;Spital Tiefenau;46.97484, 7.45327;0351;3004;2;2023-04-30T23:26:00+02:00-Spital Tiefenau
2023-04-30T21:26:00+00:00;Kasernenwiese;46.95861, 7.45693;0351;3014;2;2023-04-30T23:26:00+02:00-Kasernenwiese
2023-04-30T21:26:00+00:00;Breitenrainplatz;46.95795, 7.45377;0351;3014;0;2023-04-30T23:26:00+02:00-Breitenrainplatz
2023-04-30T21:26:00+00:00;Thunplatz;46.9403, 7.4586;0351;3005;13;2023-04-30T23:26:00+02:00-Thunplatz
2023-04-30T21:26:00+00:00;Steinhölzli;46.93046, 7.42816;0355;3097;1;2023-04-30T23:26:00+02:00-Steinhölzli
2023-04-30T21:26:00+00:00;Jägerweg;46.93369, 7.4234;0355;3097;1;2023-04-30T23:26:00+02:00-Jägerweg
2023-04-30T21:26:00+00:00;Tscharnergut;46.94898, 7.38823;0351;3027;3;2023-04-30T23:26:00+02:00-Tscharnergut
2023-04-30T21:26:00+00:00;Monbijoustrasse;46.94104, 7.43591;0351;3007;11;2023-04-30T23:26:00+02:00-Monbijoustrasse
2023-04-30T21:36:00+00:00;Bahnhof Bümpliz Süd;46.9379, 7.39547;0351;3018;0;2023-04-30T23:36:00+02:00-Bahnhof Bümpliz Süd
2023-04-30T21:36:00+00:00;Römerweg;46.95824, 7.44748;0351;3013;17;2023-04-30T23:36:00+02:00-Römerweg
2023-04-30T21:36:00+00:00;Zentrum Paul Klee;46.951, 7.47262;0351;3006;1;2023-04-30T23:36:00+02:00-Zentrum Paul Klee
2023-04-30T21:36:00+00:00;Statthalterstrasse;46.93936, 7.38638;0351;3018;0;2023-04-30T23:36:00+02:00-Statthalterstrasse
2023-04-30T21:36:00+00:00;Sanpol Bern;46.95031, 7.41458;0351;3008;6;2023-04-30T23:36:00+02:00-Sanpol Bern
2023-04-30T21:36:00+00:00;Liebefeld Park;46.92963, 7.42094;0355;3097;1;2023-04-30T23:36:00+02:00-Liebefeld Park
2023-04-30T21:36:00+00:00;Niederwangen Bahnhof;46.92575, 7.37706;0355;3172;4;2023-04-30T23:36:00+02:00-Niederwangen Bahnhof
2023-04-30T21:36:00+00:00;Zollgasse;46.95812, 7.48801;0363;3072;2;2023-04-30T23:36:00+02:00-Zollgasse
2023-04-30T21:36:00+00:00;Lorrainebrücke;46.95435, 7.44534;0351;3013;0;2023-04-30T23:36:00+02:00-Lorrainebrücke
2023-04-30T21:36:00+00:00;Schwarztorstrasse;46.94461, 7.42907;0351;3007;5;2023-04-30T23:36:00+02:00-Schwarztorstrasse
2023-04-30T21:36:00+00:00;Mittelstrasse Süd;46.95342, 7.43282;0351;3012;1;2023-04-30T23:36:00+02:00-Mittelstrasse Süd
2023-04-30T21:36:00+00:00;Schöngrün-Vermont;46.94612, 7.47581;0351;3006;5;2023-04-30T23:36:00+02:00-Schöngrün-Vermont
2023-04-30T21:36:00+00:00;Stöckacker Migros;46.94425, 7.39943;0351;3018;2;2023-04-30T23:36:00+02:00-Stöckacker Migros
2023-04-30T21:36:00+00:00;Ostermundigerstrasse;46.95251, 7.4674;0351;3006;0;2023-04-30T23:36:00+02:00-Ostermundigerstrasse
2023-04-30T21:36:00+00:00;Gäbelbach;46.94771, 7.37747;0351;3027;6;2023-04-30T23:36:00+02:00-Gäbelbach
2023-04-30T21:36:00+00:00;Nationalbibliothek;46.94126, 7.45071;0351;3005;11;2023-04-30T23:36:00+02:00-Nationalbibliothek
2023-04-30T21:36:00+00:00;Kleeplatz / Bollwerk;46.9519, 7.44204;0351;3011;2;2023-04-30T23:36:00+02:00-Kleeplatz / Bollwerk
2023-04-30T21:36:00+00:00;Wankdorf Bhf Süd;46.96659, 7.46396;0351;3014;4;2023-04-30T23:36:00+02:00-Wankdorf Bhf Süd
2023-04-30T21:36:00+00:00;Stöckacker Süd;46.94304, 7.40162;0351;3018;1;2023-04-30T23:36:00+02:00-Stöckacker Süd
2023-04-30T21:36:00+00:00;Allmendstrasse;46.95935, 7.4518;0351;3014;2;2023-04-30T23:36:00+02:00-Allmendstrasse
2023-04-30T21:36:00+00:00;Sonnenhofspital;46.94321, 7.47354;0351;3006;13;2023-04-30T23:36:00+02:00-Sonnenhofspital
2023-04-30T21:36:00+00:00;Wankdorffeldstrasse;46.96503, 7.45899;0351;3014;2;2023-04-30T23:36:00+02:00-Wankdorffeldstrasse
2023-04-30T21:36:00+00:00;Burgernziel;46.94148, 7.46644;0351;3006;1;2023-04-30T23:36:00+02:00-Burgernziel
2023-04-30T21:36:00+00:00;Egghölzli;46.93674, 7.47584;0351;3006;6;2023-04-30T23:36:00+02:00-Egghölzli
2023-04-30T21:36:00+00:00;Bundesgasse;46.94661, 7.44162;0351;3011;0;2023-04-30T23:36:00+02:00-Bundesgasse
2023-04-30T21:36:00+00:00;SBB Wylerpark;46.96131, 7.44667;0351;3014;2;2023-04-30T23:36:00+02:00-SBB Wylerpark
2023-04-30T21:36:00+00:00;Kasernenstrasse HKB;46.95527, 7.45932;0351;3013;3;2023-04-30T23:36:00+02:00-Kasernenstrasse HKB
2023-04-30T21:36:00+00:00;Burgfeld;46.95907, 7.47776;0351;3006;1;2023-04-30T23:36:00+02:00-Burgfeld
2023-04-30T21:36:00+00:00;Westside;46.94396, 7.3746;0351;3027;3;2023-04-30T23:36:00+02:00-Westside
2023-04-30T21:36:00+00:00;Fellerstrasse;46.94695, 7.38894;0351;3027;0;2023-04-30T23:36:00+02:00-Fellerstrasse
2023-04-30T21:36:00+00:00;Zieglerstrasse;46.94297, 7.43024;0351;3007;12;2023-04-30T23:36:00+02:00-Zieglerstrasse
2023-04-30T21:36:00+00:00;Wallgasse;46.94626, 7.43803;0351;3011;1;2023-04-30T23:36:00+02:00-Wallgasse
2023-04-30T21:36:00+00:00;Waldheim;46.95393, 7.42675;0351;3012;3;2023-04-30T23:36:00+02:00-Waldheim
2023-04-30T21:36:00+00:00;Waldheimstrasse;46.95124, 7.48704;0363;3072;0;2023-04-30T23:36:00+02:00-Waldheimstrasse
2023-04-30T21:36:00+00:00;Uni Mittelstrasse;46.95578, 7.43527;0351;3012;1;2023-04-30T23:36:00+02:00-Uni Mittelstrasse
2023-04-30T21:36:00+00:00;Casinoplatz;46.94652, 7.44814;0351;3011;1;2023-04-30T23:36:00+02:00-Casinoplatz
2023-04-30T21:36:00+00:00;Cäcilienplatz;46.94167, 7.42598;0351;3007;2;2023-04-30T23:36:00+02:00-Cäcilienplatz
2023-04-30T21:36:00+00:00;Melchiorstrasse;46.95238, 7.39149;0351;3027;3;2023-04-30T23:36:00+02:00-Melchiorstrasse
2023-04-30T21:36:00+00:00;Wabern Zentrum;46.92899, 7.45028;0355;3084;0;2023-04-30T23:36:00+02:00-Wabern Zentrum
2023-04-30T21:36:00+00:00;Steigerhubel;46.94404, 7.41204;0351;3008;4;2023-04-30T23:36:00+02:00-Steigerhubel
2023-04-30T21:36:00+00:00;Wander;46.93719, 7.43608;0351;3007;4;2023-04-30T23:36:00+02:00-Wander
2023-04-30T21:36:00+00:00;Engehalde;46.9566, 7.44022;0351;3012;1;2023-04-30T23:36:00+02:00-Engehalde
2023-04-30T21:36:00+00:00;Steinhölzli;46.93046, 7.42816;0355;3097;1;2023-04-30T23:36:00+02:00-Steinhölzli
2023-04-30T21:36:00+00:00;Insel West;46.94655, 7.42028;0351;3008;0;2023-04-30T23:36:00+02:00-Insel West
2023-04-30T21:36:00+00:00;Weberstrasse;46.93988, 7.42511;0351;3007;3;2023-04-30T23:36:00+02:00-Weberstrasse
2023-05-11T19:06:00+00:00;Neuhausplatz;46.92904, 7.41722;0355;3097;0;2023-05-11T21:06:00+02:00-Neuhausplatz
2023-04-30T21:36:00+00:00;Gurten Kulm;46.91916, 7.43838;0355;3084;0;2023-04-30T23:36:00+02:00-Gurten Kulm
2023-05-11T19:06:00+00:00;Elfenau;46.93344, 7.46646;0351;3006;4;2023-05-11T21:06:00+02:00-Elfenau
2023-04-30T21:46:00+00:00;Hallerstrasse West;46.95387, 7.43656;0351;3012;0;2023-04-30T23:46:00+02:00-Hallerstrasse West
2023-05-11T19:06:00+00:00;Fischermätteli;46.9406, 7.41874;0351;3008;8;2023-05-11T21:06:00+02:00-Fischermätteli
2023-04-30T21:46:00+00:00;Bühlstrasse Uni;46.95149, 7.43038;0351;3012;9;2023-04-30T23:46:00+02:00-Bühlstrasse Uni
2023-05-11T19:06:00+00:00;Brückenstrasse BFH;46.94272, 7.44103;0351;3005;3;2023-05-11T21:06:00+02:00-Brückenstrasse BFH
2023-04-30T21:46:00+00:00;Beaumontweg;46.93909, 7.42864;0351;3007;0;2023-04-30T23:46:00+02:00-Beaumontweg
2023-05-11T19:06:00+00:00;Kocherpark;46.94603, 7.43321;0351;3008;6;2023-05-11T21:06:00+02:00-Kocherpark
2023-04-30T21:46:00+00:00;Neufeldstrasse Ost;46.95815, 7.43499;0351;3012;1;2023-04-30T23:46:00+02:00-Neufeldstrasse Ost
2023-05-11T19:06:00+00:00;Ka-We-De;46.93561, 7.44714;0351;3005;12;2023-05-11T21:06:00+02:00-Ka-We-De
2023-04-30T21:46:00+00:00;GVB;46.97095, 7.47205;0362;3063;0;2023-04-30T23:46:00+02:00-GVB
2023-05-11T19:06:00+00:00;Kleefeld;46.93721, 7.38722;0351;3018;1;2023-05-11T21:06:00+02:00-Kleefeld
2023-04-30T21:46:00+00:00;Beaumont;46.93711, 7.43224;0351;3007;3;2023-04-30T23:46:00+02:00-Beaumont
2023-05-11T19:06:00+00:00;Seminar;46.94274, 7.45954;0351;3006;0;2023-05-11T21:06:00+02:00-Seminar
2023-04-30T21:46:00+00:00;Falkenplatz;46.95155, 7.43454;0351;3012;0;2023-04-30T23:46:00+02:00-Falkenplatz
2023-05-11T19:06:00+00:00;Hauptgebäude Uni Bern;46.95067, 7.43704;0351;3012;10;2023-05-11T21:06:00+02:00-Hauptgebäude Uni Bern
2023-04-30T21:46:00+00:00;Niederwangen Bahnhof;46.92575, 7.37706;0355;3172;4;2023-04-30T23:46:00+02:00-Niederwangen Bahnhof
2023-05-11T19:06:00+00:00;Bierhübeli;46.95692, 7.43766;0351;3012;3;2023-05-11T21:06:00+02:00-Bierhübeli
2023-04-30T21:46:00+00:00;Junkerngasse;46.9478, 7.45405;0351;3011;1;2023-04-30T23:46:00+02:00-Junkerngasse
2023-05-11T19:06:00+00:00;Elfenauweg;46.93946, 7.46973;0351;3006;5;2023-05-11T21:06:00+02:00-Elfenauweg
2023-04-30T21:46:00+00:00;Wyleregg;46.96036, 7.44858;0351;3014;1;2023-04-30T23:46:00+02:00-Wyleregg
2023-05-11T19:06:00+00:00;Cäcilienplatz;46.94167, 7.42598;0351;3007;1;2023-05-11T21:06:00+02:00-Cäcilienplatz
2023-04-30T21:46:00+00:00;Restaurant Dählhölzli;46.93365, 7.44822;0351;3005;1;2023-04-30T23:46:00+02:00-Restaurant Dählhölzli
2023-05-11T19:06:00+00:00;Wankdorf Bhf Nord;46.96778, 7.46464;0351;3014;1;2023-05-11T21:06:00+02:00-Wankdorf Bhf Nord
2023-04-30T21:46:00+00:00;Haslerstrasse;46.94508, 7.43245;0351;3008;7;2023-04-30T23:46:00+02:00-Haslerstrasse
2023-05-11T19:06:00+00:00;Vidmar;46.93562, 7.41658;0355;3097;3;2023-05-11T21:06:00+02:00-Vidmar
2023-04-30T21:46:00+00:00;Sattler-Gelateria;46.95474, 7.43339;0351;3012;1;2023-04-30T23:46:00+02:00-Sattler-Gelateria
2023-05-11T19:06:00+00:00;Bahnhof Stöckacker;46.94654, 7.40046;0351;3027;1;2023-05-11T21:06:00+02:00-Bahnhof Stöckacker
2023-04-30T21:46:00+00:00;Stöckacker Migros;46.94425, 7.39943;0351;3018;2;2023-04-30T23:46:00+02:00-Stöckacker Migros
2023-05-11T19:06:00+00:00;Holenacker Station;46.94862, 7.38275;0351;3027;1;2023-05-11T21:06:00+02:00-Holenacker Station
2023-04-30T21:46:00+00:00;Brunnmattschulhaus;46.94581, 7.42705;0351;3007;9;2023-04-30T23:46:00+02:00-Brunnmattschulhaus
2023-05-11T19:06:00+00:00;Egelgasse-Ostring;46.94381, 7.46942;0351;3006;0;2023-05-11T21:06:00+02:00-Egelgasse-Ostring
2023-04-30T21:46:00+00:00;Sternen Muri;46.93159, 7.48552;0356;3074;4;2023-04-30T23:46:00+02:00-Sternen Muri
2023-05-11T19:06:00+00:00;Neufeldstrasse Ost;46.95815, 7.43499;0351;3012;1;2023-05-11T21:06:00+02:00-Neufeldstrasse Ost
2023-04-30T21:46:00+00:00;Neuhausplatz;46.92904, 7.41722;0355;3097;2;2023-04-30T23:46:00+02:00-Neuhausplatz
2023-05-11T19:06:00+00:00;Unitobler West;46.95415, 7.43071;0351;3012;4;2023-05-11T21:06:00+02:00-Unitobler West
2023-04-30T21:46:00+00:00;Stöckacker Süd;46.94304, 7.40162;0351;3018;1;2023-04-30T23:46:00+02:00-Stöckacker Süd
2023-05-11T19:06:00+00:00;Mattelift verschoben wegen Baustelle;46.94651, 7.45279;0351;3011;11;2023-05-11T21:06:00+02:00-Mattelift verschoben wegen Baustelle
2023-04-30T21:46:00+00:00;Sporthalle Weissenstein;46.93711, 7.41782;0351;3008;0;2023-04-30T23:46:00+02:00-Sporthalle Weissenstein
2023-05-11T19:06:00+00:00;Waldheimstrasse;46.95124, 7.48704;0363;3072;4;2023-05-11T21:06:00+02:00-Waldheimstrasse
2023-04-30T21:46:00+00:00;Allmendstrasse;46.95935, 7.4518;0351;3014;2;2023-04-30T23:46:00+02:00-Allmendstrasse
2023-05-11T19:06:00+00:00;Jägerweg;46.93369, 7.4234;0355;3097;2;2023-05-11T21:06:00+02:00-Jägerweg
2023-04-30T21:46:00+00:00;Spitalacker Schulhaus;46.95583, 7.45299;0351;3013;4;2023-04-30T23:46:00+02:00-Spitalacker Schulhaus
2023-05-11T19:06:00+00:00;Sternen Muri;46.93159, 7.48552;0356;3074;7;2023-05-11T21:06:00+02:00-Sternen Muri
2023-04-30T21:46:00+00:00;Riedbachstrasse Park;46.94504, 7.37917;0351;3027;13;2023-04-30T23:46:00+02:00-Riedbachstrasse Park
2023-05-11T19:06:00+00:00;Bühlstrasse Uni;46.95149, 7.43038;0351;3012;3;2023-05-11T21:06:00+02:00-Bühlstrasse Uni
2023-04-30T21:46:00+00:00;Innere Enge;46.96169, 7.43961;0351;3012;1;2023-04-30T23:46:00+02:00-Innere Enge
2023-05-11T19:06:00+00:00;Sandrain;46.93136, 7.44604;0355;3084;3;2023-05-11T21:06:00+02:00-Sandrain
2023-04-30T21:46:00+00:00;Markuskirche;46.96352, 7.45551;0351;3014;0;2023-04-30T23:46:00+02:00-Markuskirche
2023-05-11T19:06:00+00:00;Guisanplatz Expo;46.95872, 7.46464;0351;3014;0;2023-05-11T21:06:00+02:00-Guisanplatz Expo
2023-04-30T21:46:00+00:00;SBB Wylerpark;46.96131, 7.44667;0351;3014;2;2023-04-30T23:46:00+02:00-SBB Wylerpark
2023-05-11T19:06:00+00:00;Brunnmattschulhaus;46.94581, 7.42705;0351;3007;3;2023-05-11T21:06:00+02:00-Brunnmattschulhaus
2023-04-30T21:46:00+00:00;Museen Bernastrasse;46.94139, 7.44879;0351;3005;1;2023-04-30T23:46:00+02:00-Museen Bernastrasse
2023-05-11T19:06:00+00:00;Burgfeld;46.95907, 7.47776;0351;3006;7;2023-05-11T21:06:00+02:00-Burgfeld
2023-04-30T21:46:00+00:00;Burgfeld;46.95907, 7.47776;0351;3006;1;2023-04-30T23:46:00+02:00-Burgfeld
2023-05-11T19:06:00+00:00;Stadtbachstrasse;46.9491, 7.43327;0351;3012;1;2023-05-11T21:06:00+02:00-Stadtbachstrasse
2023-04-30T21:46:00+00:00;Brühlplatz;46.9262, 7.41723;0355;3098;0;2023-04-30T23:46:00+02:00-Brühlplatz
2023-05-11T19:06:00+00:00;Köniz Bahnhof;46.92503, 7.41543;0355;3098;5;2023-05-11T21:06:00+02:00-Köniz Bahnhof
2023-04-30T21:46:00+00:00;Westside;46.94396, 7.3746;0351;3027;3;2023-04-30T23:46:00+02:00-Westside
2023-05-11T19:06:00+00:00;Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle);46.97597, 7.47264;0362;3063;1;2023-05-11T21:06:00+02:00-Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle)
2023-04-30T21:46:00+00:00;Seminar;46.94274, 7.45954;0351;3006;0;2023-04-30T23:46:00+02:00-Seminar
2023-05-11T19:06:00+00:00;Unitobler Ost;46.95452, 7.42949;0351;3012;5;2023-05-11T21:06:00+02:00-Unitobler Ost
2023-04-30T21:46:00+00:00;Zieglerstrasse;46.94297, 7.43024;0351;3007;12;2023-04-30T23:46:00+02:00-Zieglerstrasse
2023-05-11T19:06:00+00:00;Innere Enge;46.96169, 7.43961;0351;3012;2;2023-05-11T21:06:00+02:00-Innere Enge
2023-04-30T21:46:00+00:00;Zieglerspital;46.93203, 7.43305;0351;3007;8;2023-04-30T23:46:00+02:00-Zieglerspital
2023-05-11T19:06:00+00:00;Eigerplatz;46.9414, 7.43169;0351;3007;14;2023-05-11T21:06:00+02:00-Eigerplatz
2023-04-30T21:46:00+00:00;Waldheim;46.95393, 7.42675;0351;3012;3;2023-04-30T23:46:00+02:00-Waldheim
2023-05-11T19:06:00+00:00;Uni Mittelstrasse;46.95578, 7.43527;0351;3012;0;2023-05-11T21:06:00+02:00-Uni Mittelstrasse
2023-04-30T21:46:00+00:00;Egelsee;46.94354, 7.46328;0351;3006;0;2023-04-30T23:46:00+02:00-Egelsee
2023-05-11T19:06:00+00:00;Waisenhausplatz;46.94909, 7.44443;0351;3011;15;2023-05-11T21:06:00+02:00-Waisenhausplatz
2023-04-30T21:46:00+00:00;Melchiorstrasse;46.95238, 7.39149;0351;3027;3;2023-04-30T23:46:00+02:00-Melchiorstrasse
2023-05-11T19:06:00+00:00;Güterstrasse;46.94765, 7.41692;0351;3008;0;2023-05-11T21:06:00+02:00-Güterstrasse
2023-04-30T21:46:00+00:00;Postgasse;46.94868, 7.45327;0351;3011;9;2023-04-30T23:46:00+02:00-Postgasse
2023-05-11T19:06:00+00:00;Marzilibahn;46.94469, 7.44326;0351;3005;11;2023-05-11T21:06:00+02:00-Marzilibahn
2023-04-30T21:46:00+00:00;Depotstrasse;46.95011, 7.42838;0351;3012;9;2023-04-30T23:46:00+02:00-Depotstrasse
